"";"Champs";"Regie";"Soil_type";"mean_temp";"total_precip";"frozen";"Rendement";"Pureté";"N_Fert";"P_Fert";"K_Fert";"Mg_Fert";"S_Fert";"Ca_Fert";"Zn_Fert";"Cu_Fert";"B_Fert";"Mn_Fert";"PhEau";"Age";"Ca_Sol (ppm)";"P_Sol (ppm)";"Al_Sol (ppm)";"K_Sol (ppm)";"Mg_Sol (ppm)";"Zn_Sol (ppm)";"Cu_Sol (ppm)";"Mn_Sol (ppm)";"B_Sol (ppm)";"Fe_Sol (ppm)";"N_Fol (%)";"P_Fol (%)";"K_Fol (%)";"Ca_Fol (%)";"Mg_Fol (%)";"B_Fol (%)";"Cu_Fol (%)";"Fe_Fol (%)";"Mn_Fol (%)";"Zn_Fol (%)";"Al_Fol (%)"
"802";"A04";"Organic";"Sand";14,1227777777778;8258,6;252;8922;0,64367816091954;41,77536;30,4612;113,33104;7,52416;237,05664;54,83016;0,12672;1,21744;0;0;5,1;18;229;165;897;71;23;0,6;1,22;2;0,7;218,56;1,1;0,14;0,54;1,03;0,2;0,00254;0,00043;0,00614;0,04661;0,00245;0,01507337938
"803";"A05";"Organic";"Sand";13,6818681318681;9125,2;112;12071,6526337143;0,89;57,6;42;67,5;6;373,5;75,6;0;0;0;0;5,06;7;167,2;93,6;621,2;54,6;22,4;0,68;1,316;2,04;0,34;168,994;0,013;0,0011;0,0044;0,014;0,0024;0,0032;0,00029;0,00667;0,04497;0,00275;0,0226248
"804";"A05";"Organic";"Sand";14,1227777777778;8258,6;252;14649;0,89;52,8;38,5;63,5;10,9;290;69,3;0;0;0;0;5,06;8;223,8;115,8;875,6;73;27,2;0,8;1,634;2,22;0,46;225,602;1,1;0,13;0,56;1,3;0,24;0,00344;0,00041;0,00716;0,06377;0,00295;0,00492
"805";"A05";"Organic";"Sand";15,4114754098361;6155,8;56;7509;0,89;41,37;28,495;57,995;4;13,5;50,4;0;0;0;0;4,6;9;204;90;463;81;25;0,6;1,17;2,1;0,2;237,5;1;0,12;0,48;1,1;0,18;0,00319;0,00028;0,02289;0,06982;0,00202;0,0092
"806";"A06";"Organic";"Sand";13,6818681318681;9125,2;112;13902,5099451429;0,94;52,8;38,5;65;5,5;373,5;69,3;0;0;0;0;5,3;7;308;155;553;82;27;1,1;1,32;2;0,4;225,27;0,014;0,0011;0,0048;0,017;0,0024;0,00359;0,00035;0,00881;0,03756;0,00287;0,020491
"807";"A06";"Organic";"Sand";14,1227777777778;8258,6;252;16498;0,94;52,8;38,5;63,5;10,9;290;69,3;0;0;0;0;5,7;8;130;96;736;57;15;0,5;1,19;2;0,8;159,88;1,1;0,14;0,53;1,38;0,23;0,00315;0,00038;0,00742;0,05377;0,00294;0,0063
"808";"A06";"Organic";"Sand";15,4114754098361;6155,8;56;10337;0,94;41,37;28,495;57,995;4;13,5;50,4;0;0;0;0;5,1;9;185;98;754;67;17;0,6;1,15;1,5;0,5;140,81;1;0,12;0,48;1,26;0,2;0,00377;0,00034;0,01486;0,06113;0,00248;0,00946
"809";"A07";"Organic";"Sand";13,6818681318681;9125,2;112;11063,1804097143;0,590361445783133;38,4;28;57,5;4;373,5;50,4;0;0;0;0;4,74;13;211,4;209,8;1299,6;74;25,4;1,04;2,274;2,34;0,54;250,108;0,012;0,0013;0,0043;0,0128;0,0025;0,00264;0,00032;0,00643;0,02837;0,00247;0,0173542
"810";"A07";"Organic";"Sand";14,1227777777778;8258,6;252;7929;0,590361445783133;43,2;31,5;58,5;9,9;290;56,7;0;0;0;0;4,64;14;214;231;1314,4;84,6;27;1,12;2,64;2,34;0,48;281,632;0,9;0,15;0,51;1,07;0,2;0,0025;0,00034;0,00916;0,02465;0,00211;0,00452
"811";"A07";"Organic";"Sand";15,4114754098361;6155,8;56;7545;0,590361445783133;31,77;21,495;52,995;3;13,5;37,8;0;0;0;0;4,7;15;427;130;966;96;40;1;2,65;3,7;0,5;313,07;0,9;0,11;0,49;0,99;0,17;0,00302;0,00028;0,0121;0,04437;0,00164;0,00704
"812";"A08";"Organic";"Sand";13,6818681318681;9125,2;112;12828,0068017143;0,893939393939394;43,2;31,5;60;4,5;373,5;56,7;0;0;0;0;5,1;13;466;189;1191;116;41;1,4;3,25;2,7;0,4;328,48;0,013;0,0012;0,0043;0,0152;0,0028;0,0028;0,00036;0,00819;0,0439;0,00336;0,0175542
"813";"A08";"Organic";"Sand";14,1227777777778;8258,6;252;11525;0,893939393939394;52,8;38,5;63,5;10,9;290;69,3;0;0;0;0;5,5;14;480;91;1337;69;41;0,6;1,46;3;0,6;304,27;1;0,14;0,47;1,17;0,21;0,00293;0,00032;0,00897;0,04148;0,00256;0,0046
"814";"A08";"Organic";"Sand";15,4114754098361;6155,8;56;9561;0,893939393939394;31,77;21,495;52,995;3;13,5;37,8;0;0;0;0;5,1;15;517;143;1087;75;38;1,1;2,37;4,4;0,4;322,33;1;0,13;0,46;1,26;0,21;0,00342;0,00035;0,01467;0,04748;0,00277;0,00752
"815";"B07";"Organic";"Sand";13,6818681318681;9125,2;112;16369,6652074286;1;43,2;31,5;60;4,5;373,5;56,7;0;0;0;0;4,672481;12;131,645244808;132,140100306;1059,5084002;42,66481458;17,1983691822;0,8891439704;2,8733604814;1,5813871778;0,38;228,10185276;0,012;0,0013;0,0047;0,0162;0,0029;0,00275;0,00032;0,00986;0,03353;0,0031;0,0178776
"816";"B07";"Organic";"Sand";14,1227777777778;8258,6;252;16605;1;62,4;45,5;68,5;11,9;290;81,9;0;0;0;0;4,86;13;171,6;182,2;913;85;25,4;1,2;1,978;2,06;0,44;237,744;0,9;0,16;0,58;1,05;0,22;0,00254;0,00038;0,00891;0,03049;0,0025;0,00566
"817";"B07";"Organic";"Sand";15,4114754098361;6155,8;56;10133;1;41,37;28,495;57,995;4;13,5;50,4;0;0;0;0;5,1;14;193;160;667;48;19;0,5;1,45;1,5;0,4;164,69;1,1;0,13;0,47;1,33;0,22;0,0039;0,00035;0,01277;0,06051;0,0028;0,00992
"818";"B08";"Organic";"Sand";13,6818681318681;9125,2;112;16039,5106102857;0,435294117647059;43,2;31,5;60;4,5;373,5;56,7;0;0;0;0;5,3;12;212;163;614;84;26;0,7;1,54;2;0,4;236,1;0,012;0,0012;0,005;0,0115;0,0025;0,003;0,00028;0,00728;0,02697;0,00182;0,0182656
"819";"B08";"Organic";"Sand";14,1227777777778;8258,6;252;15971;0,435294117647059;62,4;45,5;68,5;11,9;290;81,9;0;0;0;0;5,2;13;227;157;611;76;23;0,7;1,42;2;0,5;197,08;1;0,14;0,5;1,09;0,23;0,00304;0,00033;0,00658;0,02792;0,00202;0,00476
"820";"B08";"Organic";"Sand";15,4114754098361;6155,8;56;15953;0,435294117647059;31,77;21,495;52,995;3;13,5;37,8;0;0;0;0;4,9;14;229;178;615;63;27;0,6;1,5;1,5;0,3;169,68;1;0,11;0,46;1,08;0,19;0,00351;0,00031;0,00965;0,0506;0,00193;0,0083
"821";"B09";"Organic";"Sand";13,6818681318681;9125,2;112;13860,0285144615;1;28,8;21;52,5;3;373,5;37,8;0;0;0;0;4,752071;12;133,419341094;114,673016322;960,7425474;52,493509718;17,6301356016;0,8206658906;2,7025227252;1,6374114698;0,36;234,5644293;0,012;0,0011;0,0045;0,0136;0,0024;0,00339;0,00033;0,00647;0,04664;0,00281;0,020476
"822";"B09";"Organic";"Sand";14,1227777777778;8258,6;252;16955;1;62,4;45,5;68,5;11,9;290;81,9;0;0;0;0;4,8;13;173,8;229,2;953,8;87,8;27;1,32;1,902;2,1;0,44;254,056;1;0,13;0,46;1,22;0,24;0,00262;0,00039;0,00855;0,06907;0,00284;0,005
"823";"B09";"Organic";"Sand";15,4114754098361;6155,8;56;12062;1;31,77;21,495;52,995;3;13,5;37,8;0;0;0;0;4,8;14;220;167;561;69;26;1;1,58;1,5;0,2;209,9;1,1;0,12;0,47;1,21;0,22;0,00478;0,00034;0,01122;0,06008;0,0026;0,0102
"824";"B10";"Organic";"Sand";13,6818681318681;9125,2;112;13517,4065409231;0,954545454545455;38,4;28;57,5;4;373,5;50,4;0;0;0;0;5,2;12;241;133;485;93;30;1;2,28;2,2;0,3;237,28;0,013;0,0012;0,0051;0,0126;0,0027;0,00351;0,00038;0,0102;0,05143;0,00327;0,0218146
"825";"B10";"Organic";"Sand";14,1227777777778;8258,6;252;13269;0,954545454545455;57,6;42;66;11,4;290;75,6;0;0;0;0;5,6;13;143;104;466;76;21;0,6;1,02;2;0,7;248,72;0,9;0,15;0,52;1,03;0,24;0,00261;0,00035;0,00723;0,03454;0,00234;0,00464
"826";"B10";"Organic";"Sand";15,4114754098361;6155,8;56;11013;0,954545454545455;28,8;21;52,5;3;13,5;37,8;0;0;0;0;5;14;236;99;482;62;24;0,6;1,18;1,5;0,3;214,57;1;0,13;0,5;1,11;0,2;0,00415;0,00032;0,01279;0,06842;0,00217;0,00812
"827";"LB-A01";"Organic";"Organic";13,6818681318681;9125,2;112;28111,4876351429;0,857142857142857;38,4;28;20;4;360;50,4;0;0;0;0;4,798604;21;220,32433872;234,299175052;1127,6647464;53,721407524;21,2436646072;1,0074376082;2,8328056936;1,6840849548;0,42;285,7554679;0,013;0,0013;0,0059;0,0139;0,0034;0,00495;0,00031;0,01331;0,0625;0,00253;0,0183144
"828";"LB-A02";"Organic";"Organic";13,6818681318681;9125,2;112;29750,2659646715;1;38,4;28;45;4;369;50,4;0;0;0;0;5;21;509;385;913;87;40;1,6;2,43;2;0,5;351,15;0,013;0,0013;0,006;0,0124;0,003;0,00429;0,00034;0,01213;0,0548;0,00284;0,0158002
"829";"LB-A02";"Organic";"Organic";14,1227777777778;8258,6;252;19132,7785714286;1;62,4;45,5;90;6,5;200,7;81,9;0;0;0;0;4,88;22;324,4;254,6;1023,4;94,4;40,8;1,58;2,862;2,46;0,52;237,376;1,3;0,15;0,74;1,21;0,29;0,00423;0,00037;0,01152;0,04757;0,00247;0,0208324
"830";"LB-A03";"Organic";"Organic";13,6818681318681;9125,2;112;17239,3411947445;1;19,2;14;35;2;369;25,2;0;0;0;0;4,79003;21;254,551465776;259,05371336;1066,7542304;56,348589648;23,5950451796;1,0005434338;2,9256140118;1,5672656222;0,42;271,69792744;0,014;0,0014;0,0065;0,0143;0,0036;0,00463;4e-04;0,01553;0,05387;0,00286;0,0201476
"831";"LB-A03";"Organic";"Organic";14,1227777777778;8258,6;252;22174,7299270073;1;62,4;45,5;90;6,5;200,7;81,9;0;0;0;0;4,732481;22;212,545244808;155,240100306;1194,3084002;65,16481458;28,2983691822;1,0991439704;3,5673604814;1,8113871778;0,5;234,92785276;1;0,14;0,69;1,12;0,31;0,00377;0,00041;0,01439;0,03657;0,00254;0,0188764
"832";"LB-A04";"Organic";"Organic";13,6818681318681;9125,2;112;26532,0390584127;1;28,8;21;40;3;369;37,8;0;0;0;0;4,9;21;280;455;833;77;31;1,2;2,95;2;0,4;302,24;0,014;0,0013;0,0059;0,0176;0,0032;0,00424;0,00034;0,01141;0,06358;0,00283;0,013945
"833";"LB-A04";"Organic";"Organic";14,1227777777778;8258,6;252;27497,102189781;1;57,6;42;87,5;6;200,7;75,6;0;0;0;0;4,88;22;294,2;266,6;923,4;83;37,4;1,24;2,822;2,06;0,48;206,83;1,3;0,15;0,86;1,13;0,31;0,004;0,00037;0,01336;0,0473;0,00226;0,018926
"834";"LB-A04";"Organic";"Organic";15,4114754098361;6155,8;56;13962;1;31,77;21,495;15,495;3;0;37,8;0;0;0;0;4,6;23;289;307;624;63;34;0,9;1,72;1,5;0,3;144,77;1,2;0,13;0,5;1,33;0,26;0,00465;0,00043;0,01455;0,03116;0,00281;0,0092
"835";"LB-A05";"Organic";"Organic";13,6818681318681;9125,2;112;20247,9576346667;0,980392156862745;19,2;14;35;2;369;25,2;0;0;0;0;4,752481;21;245,145244808;245,240100306;1019,7084002;55,36481458;23,8983691822;0,9991439704;3,0693604814;1,5513871778;0,44;259,60185276;0,013;0,0014;0,0056;0,0149;0,0034;0,00379;0,00037;0,01193;0,04239;0,00304;0,0208324
"836";"LB-A05";"Organic";"Organic";14,1227777777778;8258,6;252;11084,126984127;0,980392156862745;62,4;45,5;90;6,5;200,7;81,9;0;0;0;0;4,82;22;301,8;230,8;981,2;92;40,2;1,52;2,754;2,36;0,52;203,412;1,1;0,16;0,72;1,16;0,3;0,00415;0,00038;0,01456;0,03409;0,00242;0,020476
"837";"LB-A05";"Organic";"Organic";15,4114754098361;6155,8;56;8625;0,980392156862745;31,77;21,495;15,495;3;0;37,8;0;0;0;0;4,7;23;396;266;702;75;37;1,3;1,89;1,5;0,5;181,33;1,2;0,16;0,49;1,38;0,26;0,00508;0,00042;0,01216;0,02839;0,00277;0,0088
"838";"LB-A06";"Organic";"Organic";13,6818681318681;9125,2;112;15488,2171901538;0,977777777777778;19,2;14;35;2;369;25,2;0;0;0;0;5,4;21;389;300;752;74;32;1,1;2,11;2;0,4;226,94;0,012;0,0012;0,0052;0,0143;0,003;0,00395;0,00035;0,01228;0,0398;0,00286;0,0166066
"839";"LB-A06";"Organic";"Organic";14,1227777777778;8258,6;252;9459,73333333333;0,977777777777778;62,4;45,5;90;6,5;200,7;81,9;0;0;0;0;5,2;22;283;258;754;86;32;1,3;2,17;2;0,8;173,87;1,1;0,16;0,59;1,22;0,27;0,00352;0,00039;0,01331;0,02836;0,00267;0,0200096
"840";"LB-A06";"Organic";"Organic";15,4114754098361;6155,8;56;13460;0,977777777777778;31,77;21,495;15,495;3;0;37,8;0;0;0;0;5;23;354;284;693;84;30;1;1,79;1,5;0,5;178,94;1,1;0,15;0,51;1,33;0,23;0,00478;0,00039;0,01299;0,02989;0,00278;0,0087
"841";"LB-B01";"Organic";"Organic";13,6818681318681;9125,2;112;10855,5483822222;0,632911392405063;9,6;7;30;1;369;12,6;0;0;0;0;4,867056;20;218,652023692;296,903948668;897,3542942;62,70562685;22,9009871668;0,862082922;2,1072497532;1,6939782824;0,4;233,68171372;0,012;0,0015;0,0051;0,0132;0,0031;0,00358;0,00035;0,01489;0,03555;0,00261;0,0156006
"842";"LB-B01";"Organic";"Organic";14,1227777777778;8258,6;252;23351,8;0,632911392405063;67,2;49;78,5;12,4;202,7;88,2;0;0;0;0;4,78;21;255,4;229;954,2;88,4;37,2;1,36;2,672;2,36;0,5;196,684;1,3;0,14;0,86;1,01;0,3;0,0041;0,00036;0,01427;0,05449;0,00213;0,0195598
"843";"LB-B01";"Organic";"Organic";15,4114754098361;6155,8;56;9857;0,632911392405063;31,77;21,495;15,495;3;0;37,8;0;0;0;0;4,5;22;164;257;567;57;22;0,5;1,48;1,5;0,4;147,69;1,1;0,16;0,59;1,31;0,24;0,00525;0,00038;0,01372;0,04006;0,00235;0,0094
"844";"LB-B02";"Organic";"Organic";13,6818681318681;9125,2;112;8461,16747493507;0,79746835443038;24;17,5;37,5;2,5;369;31,5;0;0;0;0;5,1;20;225;397;988;76;26;0,9;1,93;2;0,4;233,92;0,011;0,0012;0,0046;0,0118;0,0026;0,0039;0,00034;0,01546;0,03877;0,00244;0,020491
"845";"LB-B02";"Organic";"Organic";14,1227777777778;8258,6;252;10482,6568627451;0,79746835443038;57,6;42;73,5;11,4;202,7;75,6;0;0;0;0;4,92;21;231,8;277,6;889,6;78,6;30,4;1,16;2,198;2,2;0,48;189,988;0,9;0,13;0,5;1,06;0,22;0,00387;0,00034;0,01454;0,02126;0,00231;0,0217346
"846";"LB-B02";"Organic";"Organic";15,4114754098361;6155,8;56;8900;0,79746835443038;28,8;21;15;3;0;37,8;0;0;0;0;4,6;22;240;297;740;69;27;0,8;1,97;1,5;0,4;170,54;1;0,12;0,45;1;0,18;0,00446;0,00033;0,01324;0,02738;0,00201;0,0086
"847";"LB-B03";"Organic";"Organic";13,6818681318681;9125,2;112;20862,0906650888;0,99;57,6;42;55;6;369;75,6;0;0;0;0;4,410265;20;87,90299127;101,29883166;1140,58093668;31,791382758;11,405195296;0,7001134436;3,1155582248;1,0699650608;0,48;257,48248768;0,011;0,0011;0,0048;0,0129;0,0022;0,00352;0,00031;0,01862;0,0239;0,00244;0,0186446
"848";"LB-B03";"Organic";"Organic";14,1227777777778;8258,6;252;30048,4090909091;0,99;62,4;45,5;76;11,9;202,7;81,9;0;0;0;0;4,82;21;266;209,6;977,4;88,8;37,2;1,42;2,858;2,36;0,54;193,408;1;0,15;0,61;1,18;0,21;0,00427;0,00039;0,01705;0,02543;0,0022;0,0158922
"849";"LB-B03";"Organic";"Organic";15,4114754098361;6155,8;56;16259;0,99;41,37;28,495;20,495;4;0;50,4;0;0;0;0;4,7;22;217;160;683;59;22;0,8;2,41;1,5;0,6;131,31;1,2;0,14;0,45;1,25;0,19;0,00443;4e-04;0,0177;0,0631;0,00237;0,01312661894
"850";"LB-B04";"Organic";"Organic";13,6818681318681;9125,2;112;22788,4744352584;1;57,6;42;55;6;369;75,6;0;0;0;0;5,3;20;171;135;912;45;15;0,6;2,33;2;0,4;127,9;0,012;0,0012;0,0046;0,0136;0,0024;0,00352;0,00031;0,02059;0,02563;0,00233;0,0188632
"851";"LB-B04";"Organic";"Organic";14,1227777777778;8258,6;252;17656,3668639053;1;62,4;45,5;76;11,9;202,7;81,9;0;0;0;0;5,2;21;200;119;922;52;25;0,6;2,48;2;0,4;123,02;1,1;0,15;0,63;1,27;0,23;0,00413;0,00044;0,0202;0,02889;0,00241;0,02137
"852";"LB-B04";"Organic";"Organic";15,4114754098361;6155,8;56;17302;1;41,37;28,495;20,495;4;0;50,4;0;0;0;0;4,8;22;145;133;793;48;19;0,8;2,28;1,5;0,4;101,61;1,1;0,14;0,47;1,2;0,19;0,00438;0,00033;0,01735;0,05534;0,002287;0,0135489361
"853";"LB-B05";"Organic";"Organic";13,6818681318681;9125,2;112;24580,3147112836;0,99;48;35;50;5;369;63;0;0;0;0;4,375978;20;78,547117838;96,944959032;1134,38514928;33,005493426;11,2360265858;0,7564718244;2,3927017784;1,0547720294;0,46;264,60481178;0,011;0,0011;0,0047;0,0129;0,0022;0,00391;0,00031;0,01936;0,02201;0,00228;0,0151766
"854";"LB-B05";"Organic";"Organic";14,1227777777778;8258,6;252;21206,7051671733;0,99;43,2;31,5;66;9,9;202,7;56,7;0;0;0;0;4,66;21;260,8;194,4;1062,4;93,2;38,2;1,66;3,432;2,46;0,44;205,516;1,1;0,15;0,59;1,26;0,23;0,00423;0,00041;0,01777;0,02856;0,00241;0,0173874
"855";"LB-B05";"Organic";"Organic";15,4114754098361;6155,8;56;19247;0,99;41,37;28,495;20,495;4;0;50,4;0;0;0;0;4,6;22;187;129;764;56;19;0,8;1,73;1,5;0,5;116,31;1,2;0,13;0,45;1,3;0,19;0,0048;0,00045;0,01584;0,04662;0,00238;0,0072733361
"856";"LB-B06";"Organic";"Organic";13,6818681318681;9125,2;112;5764,21979825826;0,513513513513513;0;0;25;0;369;0;0;0;0;0;5;20;267;443;924;81;27;0,9;2,42;2;0,4;262,21;0,012;0,0012;0,0041;0,0136;0,0027;0,00397;0,00038;0,01669;0,04056;0,00317;0,0091892
"857";"LB-B06";"Organic";"Organic";14,1227777777778;8258,6;252;14683,6208955224;0,513513513513513;62,4;45,5;76;11,9;202,7;81,9;0;0;0;0;4,86;21;250,4;297,6;868,4;82;31,8;1,18;2,322;2,32;0,46;197,7;0,9;0,14;0,56;1,13;0,24;0,00344;0,00043;0,01559;0,02178;0,00232;0,013677
"858";"LB-B06";"Organic";"Organic";15,4114754098361;6155,8;56;10273;0,513513513513513;28,8;21;15;3;0;37,8;0;0;0;0;4,4;22;291;351;698;81;33;0,9;2,1;2,1;0,3;180,81;1,1;0,13;0,48;1,12;0,19;0,00418;0,00035;0,01441;0,04682;0,00244;0,0098
"859";"LB-B07";"Organic";"Organic";13,6818681318681;9125,2;112;10569,9790824096;0,619718309859155;0;0;25;0;369;0;0;0;0;0;5,1;20;278,6;304;858,6;72,8;27;0,92;2,234;2,02;0,44;209,574;0,011;0,0013;0,0048;0,0116;0,0026;0,00388;0,00035;0,01474;0,04018;0,00237;0,0196192
"860";"LB-B07";"Organic";"Organic";14,1227777777778;8258,6;252;13889,6396396396;0,619718309859155;67,2;49;78,5;12,4;202,7;88,2;0;0;0;0;4,82;21;290,8;226,6;984,2;94,6;39,8;1,48;2,852;2,48;0,54;206,526;0,9;0,16;0,56;1,05;0,24;0,00331;0,00044;0,0149;0,01666;0,00238;0,0196112
"861";"LB-B07";"Organic";"Organic";15,4114754098361;6155,8;56;16250;0,619718309859155;31,77;21,495;65,495;3;18;37,8;0;0;0;0;4,7;22;341;245;717;88;35;1,1;2,38;2,1;0,6;196,9;1,1;0,14;0,49;1,15;0,21;0,00435;0,00039;0,01898;0,04542;0,00246;0,0098
"862";"LB-B08";"Organic";"Organic";13,6818681318681;9125,2;112;26272,7869868;0,91;57,6;42;55;6;369;75,6;0;0;0;0;5,4;7;332;132;794;47;18;0,5;2,58;2,2;0,4;84,62;0,01;9e-04;0,0049;0,0118;0,002;0,00401;0,00025;0,01939;0,02136;0,00175;0,0160078
"863";"LB-B08";"Organic";"Organic";14,1227777777778;8258,6;252;22530,7409638554;0,91;62,4;45,5;76;11,9;202,7;81,9;0;0;0;0;5,2;8;179;150;766;40;15;0,9;2,15;2;0,5;93,28;1,1;0,14;0,49;1,3;0,23;0,00468;0,00056;0,02671;0,03825;0,00253;0,0211844
"864";"LB-B08";"Organic";"Organic";15,4114754098361;6155,8;56;17760;0,91;46,17;31,995;72,995;4,5;18;56,7;0;0;0;0;5,2;9;277;156;643;53;21;0,5;1,01;2,1;0,4;107,74;1,2;0,12;0,46;1,3;0,18;0,00477;0,00033;0,01614;0,04042;0,00228;0,0089976119
"865";"LB-C01";"Organic";"Sand";13,6818681318681;9125,2;112;35963,3867215079;1;52,8;38,5;52,5;5,5;369;69,3;0;0;0;0;4,286296;13;48,065639702;108,27879586;1365,815101;29,48231831;9,3403079758;0,804399229;3,2333163892;1,0222657016;0,4;314,43754994;0,013;0,0014;0,0044;0,0166;0,003;0,00425;0,00035;0,0196;0,03567;0,00289;0,0187558
"866";"LB-C01";"Organic";"Sand";14,1227777777778;8258,6;252;18129,19;1;57,6;42;73,5;11,4;202,7;75,6;0;0;0;0;4,769097;14;173,301300868;191,819379586;1043,1243162;60,450700466;25,3875583722;1,0055203468;2,1346377586;1,752628419;0,46;211,8772942;1,1;0,16;0,52;1,4;0,25;0,00402;4e-04;0,01854;0,03244;0,00288;0,0127414
"867";"LB-C01";"Organic";"Sand";15,4114754098361;6155,8;56;14279;1;19,2;14;60;2;18;25,2;0;0;0;0;4,7;15;317;172;527;60;46;1,3;1,3;1,5;0,3;97,58;1;0,12;0,43;1,14;0,2;0,00376;0,00036;0,01642;0,02844;0,00199;0,00844
"868";"LB-C02";"Organic";"Sand";13,6818681318681;9125,2;112;6423,96225540984;0,511627906976744;28,8;21;40;3;369;37,8;0;0;0;0;5,2;13;178;155;530;45;29;1,1;1,2;2;0,3;77,9;0,012;0,0014;0,0039;0,0169;0,0028;0,00484;0,00037;0,0209;0,03752;0,00248;0,0218146
"869";"LB-C02";"Organic";"Sand";14,1227777777778;8258,6;252;12204,0357142857;0,511627906976744;38,4;28;63,5;9,4;202,7;50,4;0;0;0;0;5,3;14;311;144;434;48;33;0,9;1,56;2;0,4;102,4;1;0,15;0,47;1,31;0,25;0,00413;0,00092;0,01713;0,02984;0,00219;0,00502
"870";"LB-C02";"Organic";"Sand";15,4114754098361;6155,8;56;10339;0,511627906976744;9,6;7;55;1;18;12,6;0;0;0;0;4,9;15;598;135;412;77;52;1,3;2,92;3,6;0,5;137,6;1,1;0,14;0,48;1,36;0,23;0,00484;0,00036;0,01463;0,03828;0,00274;0,00814
"871";"LB-C03";"Organic";"Sand";13,6818681318681;9125,2;112;16731,9358045833;0,529411764705882;38,4;28;45;4;369;50,4;0;0;0;0;5,04;13;166,8;316,4;995,2;67,6;22,2;0,78;2,514;2;0,4;237,892;0,011;0,001;0,0039;0,0133;0,0022;0,00394;0,00027;0,0211;0,01799;0,0021;0,02119
"872";"LB-C03";"Organic";"Sand";14,1227777777778;8258,6;252;25224,143442623;0,529411764705882;57,6;42;73,5;11,4;202,7;75,6;0;0;0;0;5,02;14;229,6;205,4;847,2;79,4;32;1,12;2,222;2,24;0,46;169,71;1;0,15;0,48;1,34;0,23;0,00473;0,00035;0,02131;0,03199;0,00252;0,00508
"873";"LB-C03";"Organic";"Sand";15,4114754098361;6155,8;56;9684;0,529411764705882;38,4;28;70;4;18;50,4;0;0;0;0;4,5;15;199,2;191,8;1179;84;30;1,22;3,14;2,34;0,5;201,722;1,1;0,14;0,45;1,3;0,22;0,00509;0,00036;0,01841;0,03209;0,00274;0,00838
"874";"LB-C04";"Organic";"Sand";13,6818681318681;9125,2;112;20154,9008324324;0,788461538461538;28,8;21;40;3;369;37,8;0;0;0;0;5,4;13;152;186;770;57;18;0,6;1,03;2;0,4;132,16;0,013;0,0014;0,0055;0,0132;0,0026;0,00501;0,00032;0,02341;0,03404;0,00201;0,0216296
"875";"LB-C04";"Organic";"Sand";14,1227777777778;8258,6;252;18417,5833333333;0,788461538461538;57,6;42;73,5;11,4;202,7;75,6;0;0;0;0;5,6;14;163;159;748;42;15;0,5;0,71;2;0,5;142,99;1,1;0,15;0,63;1,2;0,23;0,00439;6e-04;0,01915;0,02983;0,0022;0,0089804
"876";"LB-C04";"Organic";"Sand";15,4114754098361;6155,8;56;13162;0,788461538461538;22,17;14,495;60,495;2;18;25,2;0;0;0;0;4,8;15;272;138;589;71;27;0,7;1,11;1,5;0,4;188,55;1,1;0,16;0,5;1,27;0,22;0,00509;0,00036;0,01554;0,02495;0,00234;0,0081
"877";"LB-C05";"Organic";"Sand";13,6818681318681;9125,2;112;17512,7325046707;0,735849056603774;38,4;28;45;4;369;50,4;0;0;0;0;4,741168;13;122,593853758;87,593123834;1241,1123842;36,10771521;12,9783735106;0,6282623676;2,4573344862;1,4233116332;0,54;212,44186568;0,013;0,0013;0,0044;0,0132;0,0024;0,00493;3e-04;0,02189;0,03;0,00187;0,0224844
"878";"LB-C05";"Organic";"Sand";14,1227777777778;8258,6;252;16403,7417417417;0,735849056603774;48;35;68,5;10,4;202,7;63;0;0;0;0;4,96;14;208,6;219,6;1061;74,2;24,2;1,08;1,828;2,22;0,5;226,578;1,1;0,15;0,55;1,11;0,21;0,00429;0,00034;0,02035;0,02837;0,00181;0,00468
"879";"LB-C05";"Organic";"Sand";15,4114754098361;6155,8;56;9974;0,735849056603774;22,17;14,495;60,495;2;18;25,2;0;0;0;0;5,4;15;377;147;621;63;27;0,8;1,28;2;0,6;135,5;1;0,14;0,49;1,16;0,2;0,00483;0,00029;0,01659;0,0219;0,00189;0,00804
"880";"LB-C06";"Organic";"Sand";14,1227777777778;8258,6;252;18562,874251497;0,598097939760544;72;52,5;81;12,9;202,7;94,5;0;0;0;0;5,7;8;261;177;599;49;22;0,7;0,83;2;0,7;181,64;1;0,12;0,45;1,31;0,21;0,00373;0,00039;0,01547;0,03595;0,00248;0,00522
"881";"LB-C06";"Organic";"Sand";15,4114754098361;6155,8;56;23426;0,515718158035191;57,6;42;80;6;18;75,6;0;0;0;0;5,6;9;435;201;534;51;28;0,6;3,13;1,5;0,5;175,44;1;0,12;0,46;1,49;0,21;0,00546;0,00032;0,01736;0,03506;0,00246;0,0069
"882";"01";"Organic";"Sand";14,71;1548,3;18;14497,7008595588;0,97;50,648;34,09;126,152;11,232;478,64;0;0;0;0;0;5,13333333333333;6;310,333333333333;181;935,666666666667;56;20,6666666666667;1,13333333333333;0,933333333333333;2,36666666666667;0,133333333333333;126,863333333333;0,014;0,0015;0,0063;0,0137;0,0024;0,00375;0,00039;0,00555;0,06093;0,00284;0,00766
